movie_id,award_id,year
1436,11,1993
8457,14,2019
6127,3,1978
3372,1,1984
7624,1,2003
9193,14,2004
6041,15,2002
9110,1,1978
5945,17,1978
4317,1,1975
580,4,2001
8552,13,1982
7898,1,1981
1998,5,1987
7089,22,1972
6092,21,2010
4309,22,2010
3567,17,1995
6296,4,2002
6274,14,2009
8800,1,2008
4507,24,1997
9805,2,1980
1874,18,2019
1412,8,2011
859,1,2012
658,10,2004
9271,3,1997
6317,17,1977
6869,20,2014
4544,14,2007
2132,7,2003
6388,5,2009
5102,19,2002
8532,17,2014
6257,15,1981
8388,13,1979
2253,14,2014
9771,7,1977
3239,14,1991
8085,6,1983
2265,8,1976
6002,4,2003
2104,22,1979
7491,20,1992
9647,21,1982
8824,4,1978
4577,20,1991
8215,19,1990
8263,19,1971
3826,6,1985
8986,5,1991
9929,8,1995
3636,17,2017
399,11,2014
2090,21,2000
5002,24,1997
3972,5,1980
9378,11,2000
2558,6,1983
7811,3,2020
6173,10,1982
2166,11,1978
1596,9,2002
2837,22,1989
7815,11,1988
1635,11,1997
5839,22,1986
3058,3,1984
2660,25,1999
9048,4,1986
1348,25,1983
4883,14,1983
6796,17,1979
9160,12,1997
8912,24,1972
8577,23,1979
4141,17,2005
2810,12,2014
8574,19,1979
2465,24,2007
9205,24,2019
1739,12,1993
8122,22,2001
7089,3,2008
9105,15,1978
569,11,1982
5402,20,1988
6528,1,2002
4519,8,1991
8835,12,2007
4705,8,2000
3073,8,1995
1867,11,2005
2780,21,1972
6889,6,2000
4105,16,2000
1508,4,1998
1807,5,2005
1021,8,1971
1157,11,1983
4508,19,2004
106,11,1972
4329,5,1992
5937,2,1971
7529,21,1978
7007,18,1971
5421,22,1991
4346,18,2004
3641,3,1979
2643,19,1994
8071,20,1994
6611,19,2015
6424,7,1976
9453,24,2005
3718,14,1995
355,22,1982
5704,10,2009
7562,15,1976
6851,21,2013
6731,4,2019
8314,6,2007
131,16,2019
8017,10,1971
4464,2,2005
8673,17,2019
8951,22,2010
4887,3,2012
589,3,2014
2900,15,1986
3626,9,2001
2828,13,2013
8991,17,1978
9929,16,1973
6360,21,2015
7210,6,2010
9837,6,2013
1201,7,1990
2165,1,2020
6804,23,2017
1644,3,2006
7964,14,1972
4143,13,1984
4547,6,2006
5554,9,1973
6368,8,2006
1660,8,1973
5952,18,1982
5884,2,2006
502,4,2006
5701,12,1996
7670,23,1994
25,2,1992
2259,6,1981
4866,22,1979
3607,3,1985
6722,3,1974
8872,23,1986
7453,3,1974
950,16,1975
2110,1,1992
7109,1,2002
1629,25,2017
7651,17,2016
5410,6,1988
6635,8,1999
3915,6,2016
1036,8,1984
3598,8,2020
5425,3,2016
8600,23,1981
9854,18,2014
9546,22,1997
6264,24,1988
686,19,1978
1900,21,2003
3511,9,2013
1517,7,2012
8477,14,1974
2441,15,1975
6038,18,1989
2351,18,1984
1902,7,1996
9670,10,1999
282,15,1977
1625,18,2000
3634,13,2000
5739,3,2016
1419,5,2009
7306,6,2001
6954,1,1979
795,11,1999
2458,25,1972
185,3,1971
612,17,1974
4604,3,1998
8018,23,1979
1869,22,2004
4592,1,2020
8477,20,2013
6155,8,2006
820,2,1978
9671,5,2011
291,23,1994
8715,4,1999
3866,13,2019
9063,3,1990
5602,24,2000
6989,18,1978
2421,1,1995
376,3,1972
2706,10,1976
3368,12,1998
2559,22,2010
9241,23,1995
1203,2,1999
9410,13,2019
8750,7,1974
8611,14,1991
9577,5,1973
3485,17,1997
3103,2,1999
4782,21,2019
3279,1,2019
1636,21,2014
4939,25,1976
5502,3,1988
8390,7,1977
6291,16,1972
5945,6,2000
4767,19,2014
1183,11,2002
3078,1,2013
47,6,2012
876,11,1997
7796,7,1995
4491,2,2017
2499,17,1973
819,15,1994
6633,3,1997
7674,17,1990
7341,14,1972
103,24,2018
3770,3,2000
2005,3,2014
4332,4,2012
5036,5,1994
7129,23,2013
4210,19,1973
6828,11,1996
3481,23,2013
1292,23,2020
7456,19,2004
7741,4,2017
7266,16,2020
4776,5,2003
7849,5,2008
5601,8,1979
5737,21,2011
9787,12,1989
3837,1,1992
8902,15,2012
2391,4,2020
3640,1,2004
5241,21,1999
2234,5,2015
179,6,1972
6757,20,2015
3713,23,2019
8717,5,2016
8794,8,1982
7287,19,1998
5455,20,1977
1586,4,2004
4302,7,1981
8127,15,1970
6584,8,2015
164,6,1996
1090,4,1981
947,15,1975
9566,7,1979
1670,10,1992
6247,25,1980
3738,14,2006
5239,1,1990
8109,11,2000
9426,7,1991
4930,25,1994
1953,9,2009
6682,10,1998
4931,22,1986
8463,4,1991
7525,11,1974
9764,9,2012
6233,12,2005
4176,21,1978
4397,19,1999
5727,13,2007
8250,4,2010
5801,13,2008
7557,25,2015
4352,22,2015
6634,19,1994
8087,18,2016
8058,4,1974
3955,15,1976
9840,12,2007
7465,9,2011
7378,15,2000
3049,24,1974
3166,11,2004
8939,3,1984
736,5,1980
3198,10,1977
3792,2,1977
4274,14,2018
6772,24,1999
6740,1,1971
1609,13,1984
7031,13,2005
2190,22,1995
1611,11,1983
7303,5,2015
3033,5,2002
5850,13,1998
1068,20,2015
119,5,1989
2115,19,1984
7712,22,1992
9322,12,2015
21,23,2008
7474,5,1972
8025,1,2006
306,22,2004
9207,24,2002
9191,21,1990
720,5,2011
5211,25,1998
6260,12,2001
4844,18,1988
3600,24,2006
1507,15,1996
8008,25,1987
305,20,1985
9247,13,1993
8815,8,2020
3909,19,1988
631,23,1980
7651,24,1990
7677,9,1972
8576,8,2011
2348,16,1997
3759,9,1988
3324,11,2003
438,25,2010
9610,25,2003
7468,15,1995
2125,12,2019
603,8,2000
2199,12,1999
8023,7,1986
9818,11,1996
7677,1,2008
8919,14,1978
2379,20,1987
5708,9,1987
1676,8,1978
3599,21,1985
9617,4,1998
4652,12,2007
7976,11,1979
1048,21,2001
5646,9,1979
5500,24,1996
8868,16,1973
3443,13,2000
5273,7,1990
5954,20,2020
4018,16,2019
9468,4,1986
7614,15,1980
663,18,2001
8194,16,1985
1803,17,1992
3541,1,1994
1548,24,1982
2579,5,1983
5444,17,1976
2753,12,2020
483,14,1989
928,16,2003
999,13,2000
6177,11,2015
96,7,2016
1339,5,1984
4470,18,2012
3390,25,1997
3200,16,2017
7351,23,1993
1432,15,2014
5307,18,2007
2013,15,2000
3695,1,2006
8726,23,2001
1543,20,1989
1975,10,1988
2213,20,2000
8652,7,1977
2357,6,1988
3366,16,2009
9875,8,1986
1445,6,1984
968,23,2004
3809,8,2002
2080,8,2014
231,11,1994
7222,14,1997
3636,13,1971
3851,15,1972
3527,15,1999
2395,5,1999
7797,11,2005
809,23,1978
3192,13,2000
7306,16,2014
9587,11,1998
9473,1,1985
7849,7,1999
3287,22,1971
2141,24,1983
2706,7,1998
9272,12,1979
9297,15,2010
3481,8,1998
3837,3,1981
9415,22,2020
2429,24,2018
603,9,2010
3259,24,1997
3008,8,2008
2972,6,1978
5048,7,2011
9915,3,1985
9919,1,2007
9558,23,1995
4403,13,1993
6962,4,1984
2432,7,1978
3337,1,1999
7614,23,1973
4801,20,2000
8771,10,1971
487,2,1991
377,13,1990
6780,15,2015
6413,19,1991
348,4,1975
5715,7,2011
1233,19,2005
899,6,2006
6651,8,1974
7282,6,1975
5997,20,2017
6181,15,2007
4938,25,1987
1238,16,1974
9267,24,2009
1241,8,2017
6581,4,1998
7678,23,1975
5492,24,1970
2123,20,1992
5815,7,1978
4708,17,1973
3682,12,1983
8600,18,1979
9444,12,1974
1583,19,2002
9838,19,1976
7220,4,1985
8521,2,2013
9059,10,2011
2581,14,2010
3210,18,2002
3461,8,1983
5390,17,1981
9846,17,1977
8011,2,1976
9723,3,2016
6258,22,1972
174,5,2014
3703,1,1984
3345,19,1981
9660,4,1975
3759,24,2015
5099,1,2004
8098,21,2001
9746,3,1987
203,3,1971
3417,24,2017
8051,25,1991
1298,23,2010
2162,14,1997
4584,21,1979
619,2,2019
3254,17,1998
1238,23,2001
2903,21,1999
4902,24,1997
6046,17,2004
8719,3,2017
6677,21,2020
2118,24,2007
1389,21,2002
2761,23,2010
2171,23,2008
9483,22,1996
9202,17,2005
5273,21,2012
2004,7,1992
3655,14,2013
6184,23,1985
4879,23,1985
6824,3,1978
4169,11,2015
3213,21,1993
5449,10,1984
713,9,1978
7698,13,2013
9906,15,1999
4125,6,1979
4456,12,1994
8900,25,1987
5990,7,2014
5968,22,1985
4645,7,1992
7482,6,1996
6313,12,1988
3467,3,2006
9034,9,1995
1106,20,1995
1238,24,1982
2982,20,1976
965,7,2013
538,3,1978
4446,19,2005
9002,22,1975
2500,6,2010
1301,11,2000
4060,14,2004
3516,14,2014
9321,21,1979
5962,7,1984
550,9,2016
1452,3,1972
6934,25,2005
4905,21,1996
138,3,1972
5956,1,1981
6774,8,2012
5633,4,2016
7244,11,2017
3123,25,1974
3341,6,1991
9462,8,2011
8456,8,1980
5376,17,2010
6508,1,1981
2269,14,1991
21,3,1992
2563,12,2005
8312,22,1975
8464,7,1978
9279,6,2016
2674,25,1975
2682,8,2020
5895,2,1971
5909,10,2002
5587,19,2004
4067,17,2004
684,5,1994
6093,7,1996
2299,3,2011
6780,10,2001
7266,1,2013
8704,16,1999
4399,17,1992
9580,20,1986
9417,6,1971
7058,11,1993
3834,13,1997
1748,6,1984
7670,18,1995
3190,10,2012
2267,1,2007
2215,8,1996
9941,6,1986
3935,9,2017
8696,4,2007
1948,15,1971
9462,24,2020
3729,13,2012
7721,17,2001
9896,13,1976
4602,12,1993
3909,16,1973
1165,2,1973
5407,24,1999
9033,11,1989
4458,19,1997
6579,7,2018
6226,14,1993
6665,1,1983
4552,13,2012
6699,3,2013
7828,24,1989
219,17,2005
7039,24,1993
7671,7,2016
6550,8,1974
643,7,1989
4688,12,2018
4829,21,1985
5790,23,1993
3522,15,1976
3312,21,2011
4500,2,1981
5875,14,1991
3202,12,1997
294,3,2004
6327,16,1991
1054,12,2016
6859,15,1972
8782,15,1992
7925,23,1998
249,2,1982
4600,7,1983
3323,1,1991
2628,21,1985
2274,17,2005
2443,1,2009
3234,21,1984
6722,15,2007
5786,20,1996
9782,18,1999
9838,24,1974
8495,13,2002
2368,14,1975
5723,14,1970
2464,19,2016
5679,10,1984
6400,22,1975
1558,16,2008
8335,14,1973
8080,19,2010
6533,1,1989
8782,20,1982
9289,18,1980
7809,22,2007
9565,18,1975
6076,9,1988
6487,20,2007
287,5,2015
7915,24,2018
7688,17,1996
2335,14,1980
5999,7,2006
9625,11,1996
8825,24,2020
9570,24,2007
8604,10,1999
1776,17,1980
525,13,2020
9951,25,2020
4435,12,1984
4703,19,2019
2996,13,1971
8784,1,2000
828,14,1996
5796,8,1976
1645,14,1992
3747,11,1988
3112,10,1999
1807,20,1985
80,7,2010
3358,21,2000
7505,15,1978
7229,16,2006
212,9,1989
485,6,2019
1644,7,1983
7600,7,1973
3212,19,2010
3607,19,2007
669,8,2007
4980,6,1995
9724,21,1998
9959,16,1979
4126,7,1999
7962,15,2002
698,8,2009
784,14,1972
7582,2,2006
7899,21,2005
9000,2,1998
6120,25,1987
9557,18,1986
4645,21,2002
1251,19,1978
9142,20,1982
171,18,1972
972,5,1999
8375,17,1983
1532,2,2001
8532,5,1983
373,15,1984
8921,9,1998
394,7,2002
760,3,1971
1389,17,1975
3959,11,1980
6088,24,1986
4632,5,2020
6439,10,2002
6253,22,2018
9655,2,2003
7998,9,2000
8378,16,2001
5427,16,2000
4241,2,2003
3775,4,2011
3876,21,2012
5086,22,2018
515,6,1981
1474,11,1992
5349,20,1986
3140,21,2020
2243,2,2010
9595,5,2019
4100,25,1999
1858,8,2012
9765,23,2013
3370,2,2011
7437,16,2012
8713,22,1999
6921,14,1974
7348,3,2009
9492,23,2002
6702,2,1991
6184,21,1994
6402,21,1986
4073,11,2012
6301,2,2015
6500,19,1987
1535,25,1984
4125,3,1989
5299,1,2013
2658,11,1983
7965,14,1987
4440,7,1985
5318,5,2009
6633,4,1994
3092,22,2013
6991,4,1984
2027,21,2020
9450,1,1991
8675,21,2002
7725,10,2000
1026,6,2009
3649,25,1985
7490,25,1970
6663,22,2009
3715,14,1994
8363,9,1995
4103,14,2016
6961,8,2005
173,15,1972
6924,16,2016
5427,21,1993
5801,19,1988
8011,21,1984
7895,10,2004
881,19,2018
7957,24,1998
4453,14,1982
2572,20,1981
541,24,2009
2835,13,1973
5700,16,2004
4514,7,2013
4685,21,2001
2639,21,2010
5780,16,1988
3407,8,2017
5477,13,1991
6829,15,1973
7281,11,1997
5827,5,2002
4224,21,1992
2493,21,1990
9399,13,1975
600,22,1985
168,4,1989
5364,3,2001
6150,10,2014
6630,6,2004
4775,21,1981
8474,12,1982
2661,25,1987
5082,3,1978
3142,1,1994
440,21,1977
448,21,1976
4588,5,1982
5652,22,2016
9920,10,1999
8289,18,1981
827,15,2002
6212,1,1980
9314,14,1985
5088,2,2017
1754,22,1997
3460,25,2005
3537,24,2007
3536,7,2005
9161,16,1988
1066,9,2019
7963,22,1992
1750,18,1994
8366,11,1972
9288,4,1978
5806,5,1978
2245,7,2007
9852,19,1995
2387,8,1982
2252,4,1975
276,17,1999
1318,13,2004
3981,2,2001
9961,19,2002
1326,1,1975
9921,8,2002
2391,21,2006
9142,24,2011
494,1,2018
8814,4,1993
8024,18,1993
94,20,2018
2842,6,1990
9780,13,1976
1021,11,1989
7069,25,1984
4517,13,1980
9864,10,1984
6046,7,1988
3176,11,1971
7351,18,1990
8259,12,1993
9908,21,2012
2175,8,2006
3049,12,2002
4219,7,1980
1159,5,1994
1643,19,1976
7297,8,1992
2150,19,2006
9059,3,1982
3426,13,2006
2058,15,2014
9387,8,2018
7819,3,1982
4875,6,2000
7068,12,1995
8629,16,1977
5944,13,1995
169,23,2010
1642,4,1983
5135,11,2017
4416,12,1983
5658,22,2000
9833,5,2011
3820,11,2020
5001,14,1992
2044,8,2000
6620,15,1979
702,23,1976
5966,21,1988
7636,25,1992
885,6,2008
5272,15,2006
9995,6,1984
8577,17,2017
3708,9,1997
5920,2,2016
5036,16,1977
6544,4,2003
8289,12,2002
8724,23,1995
975,4,2002
1060,18,2002
4837,1,2005
7620,16,2011
7147,16,1988
847,22,1971
2516,21,1974
5897,20,2015
494,13,1986
7917,8,1997
5378,2,1976
7154,17,2009
9165,14,2002
6581,15,1975
2187,10,1996
6828,12,2006
8304,20,2004
7682,6,2015
5628,9,1971
2647,16,1990
3063,8,1980
7442,18,2015
8627,10,2008
3311,10,1990
11,12,1989
4470,23,2000
8218,22,2016
8646,14,1990
2363,6,2015
2289,10,1974
8111,2,2004
8615,14,1973
2092,16,2009
1366,21,1991
2802,19,2007
1135,1,2010
2157,23,1986
724,13,2005
6859,12,1984
7207,11,1996
9349,25,2018
2056,15,2006
9574,2,2003
436,4,2008
7645,21,1979
9015,11,2003
9712,3,1973
8478,18,1993
3983,12,1991
8097,14,2010
5934,6,2001
572,13,1976
2340,12,1987
1463,1,1974
6777,1,1993
8056,21,1973
6209,10,1978
2392,24,2005
2053,18,2011
6553,4,1998
5690,17,2004
1726,20,2007
8976,8,1996
8200,17,1979
5114,1,1993
1957,21,2003
3555,23,1988
1553,22,1986
9182,18,2009
7780,18,2001
6274,17,1979
275,23,1995
2804,16,2008
751,17,1995
2263,17,1983
9491,20,1996
9738,3,2015
2658,21,1980
1629,12,1980
173,23,2010
5370,14,1976
7836,5,1993
2621,14,2004
3878,13,1989
7827,5,2005
6598,21,1989
7461,11,2016
3178,2,2002
2706,11,2020
8679,8,1980
3936,5,1996
4434,20,1994
5716,9,2019
1959,14,2011
65,4,1984
9060,4,1998
2292,15,1971
6507,14,2004
9809,4,1997
1654,1,1972
2988,10,1995
454,2,1984
6522,1,2000
9302,12,1982
8367,24,1985
1214,6,2018
4726,8,2018
8363,16,1995
8460,17,2003
4331,10,1989
9290,21,1985
9572,1,1988
2228,6,1989
8870,23,1971
1713,14,1991
2894,24,1985
907,22,2011
8659,18,2011
2929,10,2007
1458,7,2011
5645,23,1982
3059,25,2007
1717,11,1999
486,3,2017
4844,25,1979
6121,2,1995
2873,9,1998
3771,1,1980
4416,18,1989
4587,17,1990
5242,14,1984
1564,24,2010
3093,22,2004
6185,2,2007
9311,9,1995
8997,4,2009
6175,3,1989
8877,2,2004
6549,4,1981
4825,21,2012
976,15,1980
1440,3,2014
3879,10,1999
8103,9,1997
6633,9,1985
8621,17,1995
4950,18,1991
9718,23,2004
3432,23,2015
8353,10,2010
8532,8,1985
1161,12,1979
3908,3,2011
4967,8,2017
7661,4,1998
9599,11,2004
4156,2,1984
1915,3,2014
3394,19,1987
3435,12,2015
6697,10,2001
5472,7,2010
2307,15,1995
7953,12,2020
8931,17,2014
5136,23,2014
4503,17,2014
3693,15,1997
2018,9,2002
7639,20,2008
9275,13,1988
1950,21,2009
4892,3,1973
5414,5,2019
737,19,2012
6915,16,2003
3294,16,1971
6284,6,1973
4473,20,1993
3128,11,1979
9272,3,2009
6728,2,2017
7791,10,2010
5034,7,2011
8178,5,2003
2591,13,2016
9915,18,1979
773,12,2003
9864,12,2016
2917,14,1989
4344,13,1990
6264,3,1994
4385,24,1977
941,2,1985
3181,18,1989
987,20,1979
348,13,1981
6214,22,2019
1554,8,2011
9097,12,1985
9561,20,1987
1884,13,1986
4971,4,2016
1762,11,2016
2078,24,2014
4165,17,1974
7128,15,1980
6658,16,2000
6826,13,2005
5851,15,2012
8824,5,2000
9942,7,2013
9945,4,2003
6167,23,1978
2059,3,2002
190,13,1972
4707,25,1992
3990,2,1990
8117,12,1992
3973,5,2012
4764,8,1973
909,23,2017
6017,2,1978
8338,1,2020
2264,3,1994
2674,9,1974
5355,19,2012
1601,3,1996
964,22,1974
3223,21,1992
3646,4,1979
3469,8,1985
5153,16,1976
1592,10,1977
5266,24,1998
6429,11,2020
9217,15,1976
1990,17,2007
9407,11,2002
1676,21,1995
1768,4,1981
5076,1,2003
9917,18,2006
8917,20,1991
97,21,2004
3544,4,1991
6015,19,2001
6068,1,1999
8811,6,1999
1757,18,1976
6946,7,1984
9477,13,1973
6432,6,2008
1421,18,2018
1561,2,1988
9091,11,2004
5347,8,2018
1305,11,2016
631,3,2019
2602,25,1980
5036,18,2013
8649,11,1995
1728,21,2011
3568,25,1992
2029,15,2006
1367,8,1979
2852,2,2006
81,1,2008
351,13,1981
21,13,1992
6608,22,2003
6226,1,2014
5855,5,1978
9941,2,1978
74,25,1990
7356,25,1975
8262,22,2004
9858,22,2013
2872,11,1987
5395,16,1985
6330,16,1982
1552,14,2011
6475,13,1973
5954,6,1989
8967,15,2003
8433,22,1971
5448,8,2011
2481,23,1975
6725,1,2014
6487,9,2006
1480,24,1998
2677,3,1988
4881,18,2005
483,16,1999
5511,2,2013
5585,9,1991
2003,14,2018
3258,3,2005
7405,10,1989
4521,3,1981
8600,19,2004
4035,12,2004
9157,22,1991
1096,24,1994
4013,21,2000
4061,19,2009
8568,12,2009
9503,15,1975
9612,16,2019
6903,23,2020
1352,5,2001
8207,25,2002
1573,24,2016
7085,14,1971
5349,14,2005
8905,19,1975
1626,24,2004
8936,25,1992
3820,22,2019
1466,18,1990
6960,24,1990
3340,23,1984
2102,2,2004
7530,13,1973
3595,24,2005
3193,16,1985
1414,18,2017
1824,24,2011
3664,4,1997
5213,9,1992
2567,4,2000
3126,17,2009
6706,12,2010
5302,12,2003
1837,4,1986
2056,20,2005
5677,11,2020
1573,15,1983
9950,2,2020
9245,12,1982
5393,10,1984
2053,3,2017
4636,21,1997
9151,1,1989
5261,17,1974
9666,24,1995
561,25,2018
3738,25,2010
5727,17,1995
7863,17,2010
5165,7,2004
9507,12,2016
2699,2,1987
5858,10,2016
2402,6,1976
1992,8,1985
5321,25,1975
720,19,1977
1391,16,1981
265,6,2018
7619,21,2007
5656,7,1975
9496,20,1995
4818,19,1972
525,7,2018
1153,5,2020
3505,23,2009
1417,17,1989
5671,24,1980
828,1,2010
5263,18,2014
7735,14,1987
3154,4,1985
2176,10,2018
7225,11,2010
4779,22,2016
4862,15,1991
897,6,1986
6258,25,2000
1556,16,1998
7413,4,2013
263,2,1992
8671,19,2005
5288,2,2013
2254,3,2012
9487,9,1982
9256,6,1997
3519,12,1977
3012,15,2004
5894,14,1978
9048,2,2011
2021,1,2014
564,8,1992
2228,3,1980
9841,14,2014
5007,13,1999
1891,11,2003
7140,17,1990
3795,10,1990
2123,2,2014
1812,18,1994
3900,4,2012
9300,3,2000
1407,23,2000
3615,4,1979
6793,3,2011
7486,25,1988
770,18,2010
2762,12,1984
7238,23,1988
6309,16,1998
7789,3,1978
8738,20,2014
9377,18,1993
6011,7,1992
7516,11,1990
4266,9,1980
848,7,2001
3887,21,2014
1173,4,1986
6589,3,1976
1845,2,1987
3440,16,2019
5066,14,1976
2004,10,1996
5371,24,1994
8674,19,1993
8334,25,2019
9299,8,1978
4031,13,2012
5105,12,2000
9793,24,1982
3430,19,2017
5820,19,1976
4884,8,1982
7911,21,2016
5662,5,1980
3937,23,1989
4032,5,1978
48,14,2010
1977,20,2011
4708,6,1974
6332,9,2011
1018,21,1978
6157,5,1991
8492,18,2004
178,6,1984
3385,19,1973
452,9,2004
9092,1,2015
1292,14,2018
3139,8,2019
9157,23,2017
3523,20,2017
3569,23,1974
4557,23,2020
7083,13,2014
1905,7,2005
8236,12,2012
6986,11,2005
8632,23,1973
6349,17,2009
7062,11,1976
9418,14,1978
8812,24,2019
1667,2,1974
290,23,2014
3620,3,1999
9505,18,1975
4874,3,2007
1695,22,1987
3242,23,2008
5817,22,1975
5793,1,2013
200,9,1974
3735,17,1983
3065,22,1980
5809,20,2001
716,11,1992
9877,16,1976
165,4,2016
1619,24,1976
1448,6,1976
7465,24,1988
3905,23,2012
244,13,1984
7038,3,1987
750,10,2002
7632,23,1979
7333,3,1972
1173,22,1983
3198,7,2003
4035,21,1989
1470,5,2004
404,17,1982
4092,22,1971
3437,5,2019
3272,20,1994
273,21,2000
2890,15,1983
9417,5,1991
2711,8,1983
9508,15,2002
8389,14,1988
2660,19,1995
6289,11,2017
8537,20,1975
9720,25,2012
9982,6,1979
516,15,1998
2352,24,1981
2550,19,1990
5379,5,1993
9230,25,2004
5499,22,1992
1131,12,2008
1963,21,1978
959,10,1979
1189,25,2013
7629,20,1986
9925,7,1988
2688,18,1991
7668,20,1998
6535,11,2002
9544,24,2000
9485,18,1982
6585,19,1998
5405,20,1992
2603,21,2006
8327,7,2010
6931,18,2019
3803,2,2013
7028,6,1999
9838,6,2000
2513,11,1993
9136,5,2016
8736,24,2019
7015,23,1976
5846,13,2015
6655,13,1990
2115,5,2009
5694,10,1981
9941,9,2003
2048,17,1986
9157,13,1975
6831,6,2019
4222,24,1998
6750,21,2001
2923,24,2009
8740,9,1978
8772,17,1992
8117,8,1996
3553,19,1978
1356,21,1971
1111,13,1981
2214,11,1989
9491,13,1998
3030,1,2000
9854,7,1999
3129,11,2003
6684,21,2000
100,21,1982
8985,22,1973
3232,17,1995
909,2,1990
7509,8,2002
1655,10,1996
4003,11,2001
5010,22,1991
9419,15,1986
6319,6,1982
6044,17,1998
2108,19,2000
972,23,1987
3447,20,1994
2764,20,2000
5596,13,1992
3130,22,1978
4486,18,1972
2425,25,1987
6194,19,1990
3591,1,1971
159,4,1980
793,11,2015
7035,20,1971
3863,21,1984
8971,23,1986
7548,6,2007
2888,24,1971
4249,22,2019
9142,1,1995
7617,8,2001
6595,21,1996
2770,2,1972
3881,4,2013
401,12,1999
847,3,1980
2681,1,2003
4523,5,2019
461,6,1992
9474,2,2013
5508,7,1974
475,24,2013
2976,12,1999
4213,22,1999
5672,14,2013
7438,7,1989
1226,23,2000
4851,6,2016
1358,25,1975
9546,17,2018
8786,9,1972
1062,4,1997
8446,21,1993
5694,17,2018
5560,23,2010
377,24,1977
7129,1,1972
9678,11,1995
6030,3,1991
4649,22,2012
4753,6,2004
7699,22,2001
5855,25,1979
602,19,1991
6802,10,1977
8194,9,1976
2070,14,2008
1911,6,2003
3457,1,2010
1064,9,2020
2811,11,1996
5594,7,2017
5389,5,2015
1105,18,1984
6193,22,1997
2815,22,2001
5351,13,1994
5394,24,2000
2002,11,1981
6596,4,1992
788,9,2002
8133,1,1980
895,10,1995
142,23,1976
9598,3,2015
6244,1,2007
8303,11,2012
6325,15,2009
9478,8,1973
2315,5,1980
33,23,2007
2210,23,1985
4553,14,2007
4711,7,2007
2426,25,1977
9414,10,2019
6652,5,1989
68,9,2020
3343,12,1991
3612,9,2001
427,10,1976
5891,9,2010
5969,23,1979
3738,16,2007
1737,13,1975
2190,25,1981
7101,18,1988
4621,3,2000
7639,16,2015
7869,5,1979
9956,19,2014
8034,23,2004
1993,6,1991
1026,11,1997
8305,8,1987
3999,23,2018
6351,9,1995
9287,24,2005
1235,10,2000
6673,18,2000
936,5,1985
8638,8,1971
8336,16,2002
2546,17,2015
1036,23,1997
477,19,1996
4834,9,1989
8058,6,2015
5747,4,2011
1477,3,1981
8932,7,2000
4766,8,2015
7878,12,2008
4599,8,2012
3980,20,1984
2673,7,2015
2115,13,2014
6800,14,2018
7045,2,1996
7289,2,1987
7367,5,2014
7587,7,2004
1206,3,2002
6329,18,1996
9143,6,1980
3618,13,2005
5154,8,1987
2206,1,1983
3895,10,2012
782,18,2016
9429,19,2004
2720,24,2016
1145,4,1979
9870,4,1982
9584,22,2015
2228,22,1997
4330,13,1978
8440,15,1996
7321,22,2010
3179,25,1997
7785,1,1977
2115,23,1977
5285,17,1973
7133,23,2001
7161,25,2015
8695,17,1994
5581,3,2001
6734,17,1973
3001,21,1984
3947,10,2014
8445,21,1981
9794,23,1974
4844,12,1976
517,17,2008
3268,17,2001
1413,21,2017
7445,24,1987
8546,25,1985
2244,17,2014
978,20,2018
3298,15,2004
571,18,2016
4063,8,2000
1750,21,1983
6715,3,2003
5316,3,2016
5583,24,2016
3656,20,1991
8198,14,1981
3001,7,2018
4936,13,2018
2810,13,1997
5596,23,1972
917,8,1994
8544,6,1991
5450,18,1997
70,17,1984
4436,3,2007
2292,14,2000
4493,5,2011
9283,22,2000
3261,25,1971
1693,16,2020
7232,15,2006
3601,10,1988
8721,15,1983
5721,25,1971
9869,23,1987
8638,14,1978
4518,2,2000
5638,18,1983
9396,6,2002
7252,23,2007
3014,10,1986
5884,23,1971
9789,19,2004
5378,24,1983
4059,13,1998
890,24,2008
9496,2,2006
446,23,2009
3650,19,1991
4469,4,2019
3839,24,1998
2240,1,1971
4731,14,1973
9269,8,2017
1459,15,2014
4876,1,1980
4424,11,1979
4099,1,1976
8379,2,2011
1975,1,1974
9726,1,1982
8414,13,1980
5013,12,1982
8037,25,1993
4596,9,1978
2202,18,1975
3073,23,2002
1273,21,2009
485,20,2018
2228,25,2010
8591,1,2001
7563,14,1989
1740,7,2016
8461,16,1977
6453,20,1972
1646,11,1970
95,23,1986
7578,5,1991
5652,13,1996
9474,10,1973
9106,5,1999
8563,13,1993
4657,3,1994
8477,11,1975
1126,4,2005
3759,21,2020
2708,9,1975
7116,2,1975
465,13,1984
5889,12,1987
5435,13,1989
71,19,1973
5809,21,2017
8016,21,2019
7011,16,2000
283,15,1998
7024,12,2005
2127,2,2016
5400,23,2014
5103,10,1997
7394,14,1983
9902,20,2003
3975,3,1975
8361,23,1995
5883,9,2004
3310,10,2001
3138,10,2005
5278,25,2004
3805,4,1989
3838,25,2011
8123,20,2019
3220,9,1996
5505,13,1992
4564,22,1988
9160,2,2001
4346,4,1972
7358,4,1972
7665,11,1984
5821,13,2011
6513,2,1972
877,23,2009
1009,5,1990
1507,21,2000
7278,23,2020
3000,23,1995
5433,19,1978
6298,6,2006
6080,20,2007
9442,20,2019
6351,23,1998
3400,18,1998
2628,19,1987
1965,16,1988
8983,16,2011
3317,1,1985
1201,19,2005
1137,1,2009
5614,12,2000
